place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtay1tS2JnEAE,4,Good place to buy electronics products,2 years ago,2022-09-10 12:51:01.065535,Thank you for your feedback.,2 years ago,2022-09-10 12:51:01.065535,0,7,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtNDVfaTBRRRAB,5,Meena good service,2 years ago,2022-09-10 12:51:01.076883,,,,0,10,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtdzUzTXFBRRAB,1,The worst ever customer service in this shop. They didnt check the product before they deliver. They sent me a broken and dent washing machine. Even after 10 days of time no replacement is done. I suggest everyone not to purchase from vasanth and co. Very bad experience.,2 years ago,2022-09-10 12:51:01.081422,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:01.081422,0,69,20,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtbllHSWJ3EAE,1,Worst customer service,2 years ago,2022-09-10 12:51:01.882357,,,,0,49,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtbmI2NmdBRRAB,1,"Bad experience. I went to buy whirlpool washing machine in this store. But sales women push me to buy haier washing machine bcos the brands main dealer for India is her boss (Owners sister). So i thought the service will be good. They took 2 days to deliverd it in same area,its ok,but today 8th day they didnt send the person for installation. Customer service persons of HAIER and vasanth (both are same)are very bad irresponsible. Tryed and tiered to call that sales lady.she didnt take the call. The name only HIGH but the service is  LOW.",2 years ago,2022-09-10 12:51:01.882357,,,,0,16,4,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtallpRXBBRRAB,4,Competitive price,2 years ago,2022-09-10 12:51:01.893128,Thank you for your feedback.,2 years ago,2022-09-10 12:51:01.893128,0,40,54,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtdGRUNmJREAE,5,,2 years ago,2022-09-10 12:51:01.903135,,,,0,5,7,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtbGNxMkpBEAE,1,,2 years ago,2022-09-10 12:51:01.909157,,,,0,3,3,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtNWEzelZ3EAE,4,Good display,2 years ago,2022-09-10 12:51:01.914197,Thank you for your feedback.,2 years ago,2022-09-10 12:51:01.914197,0,29,19,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtNWNYbFpREAE,1,"We wanted to purchase a samsung 4 door refrigerator. When we went for billing, the salesperson said, they need a serial number and we cant bill now. Even after calling and continuous follow ups, there is no luck. Vasanth and co is Zero customer friendly and salesperson there are standing just for the name sake and they never want the product to be sold. When we go to stores like girias or reliance digital, they call and follow up. But here customer need to call and keep following them to buy a product.",2 years ago,2022-09-10 12:51:01.925476,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:01.925476,1,41,7,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtNWZLRkZREAE,5,,2 years ago,2022-09-10 12:51:01.925476,,,,0,14,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtdWUzT3hnRRAB,3,Good store. They are mainly dealing in electronic and home appliances. Have many branches in Chennai and Tamil nadu,2 years ago,2022-09-10 12:51:01.936918,"Thank you for your review, we can assist you further. Kindly visit vasanthandco.in or call 93335 93335. Thank you.",2 years ago,2022-09-10 12:51:01.936918,0,391,52,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtMmN1V2dRRRAB,4,,2 years ago,2022-09-10 12:51:01.939458,,,,0,14,73,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtbVliQ2JnEAE,2,,2 years ago,2022-09-10 12:51:02.937958,,,,0,1,5,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtNmFmRjB3RRAB,5,,2 years ago,2022-09-10 12:51:02.958620,,,,0,110,141,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtNmRqWndBRRAB,4,,2 years ago,2022-09-10 12:51:02.969673,,,,0,4,1,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtcVpmMzV3RRAB,5,Good,2 years ago,2022-09-10 12:51:02.978898,Thank you for your feedback.,2 years ago,2022-09-10 12:51:02.978898,0,3,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNteWV6SDlRRRAB,4,,2 years ago,2022-09-10 12:51:03.001467,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtX29PeHlRRRAB,1,,2 years ago,2022-09-10 12:51:03.009476,,,,0,,,,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtX3VuQm93RRAB,4,,2 years ago,2022-09-10 12:51:03.012790,,,,0,28,7,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtOXM2V3Z3RRAB,1,"Pathetic customer service, we have bought electronic items and was waiting for the delivery the whole day, no one is willing to pick up the call and no response at all, 24 hours wasted due to the bad customer service.",2 years ago,2022-09-10 12:51:03.022840,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:03.022840,0,3,6,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtMXJlZVZBEAE,4,,2 years ago,2022-09-10 12:51:03.050900,,,,0,57,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNteHB2SVhREAE,5,"Liked their customer service, discounts and offerings.",2 years ago,2022-09-10 12:51:03.073082,Thank you for your feedback.,2 years ago,2022-09-10 12:51:03.073082,0,376,404,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtMnFpQ2ZBEAE,5,,2 years ago,2022-09-10 12:51:03.891045,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtaXBTR19nRRAB,5,,2 years ago,2022-09-10 12:51:03.891045,,,,0,3,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtZ3E3LURREAE,1,I too have a bitter experience with vasanth and co. After getting money they wont bother about the installation and service. Dont go to vasanth and co,2 years ago,2022-09-10 12:51:03.900111,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:03.900111,0,12,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtakxTOURBEAE,1,,2 years ago,2022-09-10 12:51:03.905743,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtOVB6R2lRRRAB,5,,2 years ago,2022-09-10 12:51:03.905743,,,,0,8,37,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNteExTQ2VnEAE,2,"They will never leave us to explore product, always disturbing.. And they will make us to buy the product which they refer.. We already analyzed some product before visiting but the seller agent think us like fool & saying things bad about the brand I checked..",2 years ago,2022-09-10 12:51:03.915750,,,,1,88,170,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtLUsyM2xRRRAB,4,Good quality and looking awesome showroom,2 years ago,2022-09-10 12:51:03.918874,Thank you for your feedback.,2 years ago,2022-09-10 12:51:03.918874,0,550,505,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtLUlYUmV3EAE,2,They dont deliver on time,2 years ago,2022-09-10 12:51:03.918874,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:03.918874,0,155,91,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtMk5Tc2x3RRAB,4,,2 years ago,2022-09-10 12:51:03.934666,,,,0,40,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNtNE8zNFpBEAE,5,Excellent  Customer  service  by Smt. R. Surya. . Today i bought Microwave  Oven. She  was  very  kind  and  explained  various  models  with  patience  . She  is  an  asset  to the company. Job  Well Done .  I  wish here  all  the  best.,2 years ago,2022-09-10 12:51:03.934666,Hi! Thank you for your appreciation. Were glad you had a great experience with us.,2 years ago,2022-09-10 12:51:03.934666,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNtb05mbTRnRRAB,5,,2 years ago,2022-09-10 12:51:05.104156,,,,0,169,207,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHXzQyWGh3RRAB,1,Worst Service. I have not received the fridge even after 12 days from booking. 1 Star is also not worthy for this outlet. Worst personnel. False information about offers.,2 years ago,2022-09-10 12:51:05.110600,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:05.110600,1,8,19,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHX19hbW13RRAB,5,,2 years ago,2022-09-10 12:51:05.151908,,,,0,4,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHX19LUVpnEAE,4,,2 years ago,2022-09-10 12:51:05.173380,,,,0,59,11,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHcl9lQ2FBEAE,4,,2 years ago,2022-09-10 12:51:05.183529,,,,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHdDVIeTRnRRAB,1,"Bought bosch refrigerator at 38000 in vasanth co, initially they gave all false promises to sell the item and delivered overnight .Then we noticed tiny shattered glass pieces falling around the refrigerator and reported to them directly but they didnt take any responsibility",2 years ago,2022-09-10 12:51:05.186205,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:05.186205,0,18,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHMThTUTFRRRAB,1,Very bad delivery commitment and we have still not got the fridge and washing machine we bought there. The manager and the delivery team keeps postponing the delivery every day but while buying they said they can deliver by 9-dec positively.,2 years ago,2022-09-10 12:51:05.199332,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:05.199332,1,7,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHeV9iUzdnRRAB,1,"This is the first time we have had a bitter experience with Vasanth & co, t nagar North usman road branch. Firstly, we noticed that usage of mask was lapsy throughout our shopping expedition. That was our first put off. Our salespeople were helpful. They walked us through the whole deal and worked out a good price for the sale. The problem arose when the products were not delivered on the date promised. We waited until evening to see if they would call with delivery details but no. I had to call the manager in the evening and he took our details to call back. He had the guy that was following up on the order call us back. The sales guy cut a sorry figure for not informing us on the delay and further added that they would be able to deliver the products on a later date only. I asked to talk to the manager, who only after multiple trys got on the call. When I questioned him about not following up and informing the customer on the delay in delivery, he bluntly said I cant oversee all the work here. And upon being asked what he meant he handed over the phone to the sales guy, rather annoyed and had him answer the rest of the call. Have to mention they gave a clear picture that customer satisfaction is no longer a priority. I can mention the managers name but dont want to stoop low. He should know though that he has some major priorities to work on. BAD EXPERIENCE. Did not expect this from this store. I wish I could give a 0 star rating.",2 years ago,2022-09-10 12:51:05.217138,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:05.217138,3,8,1,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHdXJTRkt3EAE,1,"Very very bad experience,",2 years ago,2022-09-10 12:51:05.251390,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:05.251390,0,23,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHazYtOENBEAE,5,,2 years ago,2022-09-10 12:51:05.278789,,,,0,,,,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHN2RxVm5nRRAB,5,,2 years ago,2022-09-10 12:51:06.241075,,,,0,,,,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHclozeTJRRRAB,5,,2 years ago,2022-09-10 12:51:06.252011,,,,0,3,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHemRPaE53EAE,4,,2 years ago,2022-09-10 12:51:06.264306,,,,0,11,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHNWQ3VFFnEAE,5,,2 years ago,2022-09-10 12:51:06.273007,,,,0,13,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHNVo3c2lRRRAB,4,,2 years ago,2022-09-10 12:51:06.284142,,,,0,120,5,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHcGJtdEJ3EAE,4,,2 years ago,2022-09-10 12:51:06.284142,,,,0,28,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHLWFuLWRREAE,4,,2 years ago,2022-09-10 12:51:06.305497,,,,0,13,2,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHLWNIRDlRRRAB,4,,2 years ago,2022-09-10 12:51:06.316116,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHcWJ2dlVnEAE,5,,2 years ago,2022-09-10 12:51:06.328469,,,,0,6,1,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHM3RLd3ZRRRAB,1,,2 years ago,2022-09-10 12:51:06.343298,,,,0,41,7,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHanRYaFRnEAE,5,Good customer care,2 years ago,2022-09-10 12:51:07.443631,,,,0,4,3,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHdHBtYVFnEAE,4,,2 years ago,2022-09-10 12:51:07.468115,,,,0,17,46,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHdXRxMnRBRRAB,5,We have recently purchased from this shop and highly recommend the shop.. The person here are very helpful and they have the best priced in town.. Delivery and installation was also hassle free..,2 years ago,2022-09-10 12:51:07.480677,"Thank you for your valuable feedback, we appreciate your business with us.",2 years ago,2022-09-10 12:51:07.480677,0,403,714,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHOHBhdF9BRRAB,5,More products More collection,2 years ago,2022-09-10 12:51:07.503363,,,,0,321,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHMHZPb2xRRRAB,4,,2 years ago,2022-09-10 12:51:07.515534,,,,0,13,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHdklLNkFnEAE,5,Wonderful service by Ms. Suriya. She volunteered and did her best job. Recommended place to purchase,2 years ago,2022-09-10 12:51:07.515534,Thank you for your feedback.,2 years ago,2022-09-10 12:51:07.515534,1,5,1,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHM0xLUkVBEAE,3,,2 years ago,2022-09-10 12:51:07.535906,,,,0,3,1,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHck1Lbl93RRAB,5,,2 years ago,2022-09-10 12:51:07.547133,,,,0,3,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURHMUlPUnBRRRAB,5,,2 years ago,2022-09-10 12:51:07.557301,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHMUtuMER3EAE,5,,2 years ago,2022-09-10 12:51:07.562808,,,,0,41,8,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURHa0o3dFlBEAE,1,Not customer friendly.. Costly compared to tata chroma,2 years ago,2022-09-10 12:51:08.282966,"Please share your requirement and contact details we will check with concerned showroom, we will connect with you shortly.",2 years ago,2022-09-10 12:51:08.282966,0,18,33,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHdjdlQU9BEAE,1,"Poor customer service, they wont attend calls",2 years ago,2022-09-10 12:51:08.292706,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:08.292706,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHejlfN2RnEAE,4,,2 years ago,2022-09-10 12:51:08.292706,,,,0,7,6,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHOV9pV05nEAE,5,,2 years ago,2022-09-10 12:51:08.299247,,,,0,12,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHdF9idnpnRRAB,5,,2 years ago,2022-09-10 12:51:08.299247,,,,0,,,,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHMl9pbFpREAE,4,,2 years ago,2022-09-10 12:51:08.308757,,,,0,62,3,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHMjlDV3RBRRAB,4,,2 years ago,2022-09-10 12:51:08.315590,,,,0,3,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHeTduQUxnEAE,5,Vasanth & Co given excellent service and there is wide range of products. Loan formalities has done very quickly. I feel very comfort while choosing products. All over I have very good satisfaction. Staff was well trained. Thank You Vasanth & Co.,2 years ago,2022-09-10 12:51:08.315590,Thank you for your feedback.,2 years ago,2022-09-10 12:51:08.315590,0,14,49,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHazRycXhBRRAB,1,Delivery not done on the exact date. Not responding to calls. Poor customer service. Worst,2 years ago,2022-09-10 12:51:08.327881,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:08.327881,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHNDRPV3FBRRAB,5,,2 years ago,2022-09-10 12:51:08.327881,,,,0,4,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHX1plMmRBEAE,5,,2 years ago,2022-09-10 12:51:09.352922,,,,0,49,15,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHX1kyb1hBEAE,5,,2 years ago,2022-09-10 12:51:09.377468,,,,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHcmRXQlNREAE,4,Wide range of household appliances.,2 years ago,2022-09-10 12:51:09.384508,Thank you for your feedback.,2 years ago,2022-09-10 12:51:09.384508,0,6,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHMWYtV0ZREAE,5,,2 years ago,2022-09-10 12:51:09.400881,,,,0,2,2,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHeGZPNXdnRRAB,2,,2 years ago,2022-09-10 12:51:09.416453,,,,0,4,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHaGVTcEdnEAE,5,,2 years ago,2022-09-10 12:51:09.432459,,,,0,18,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHLWIyQzFBRRAB,5,Goof,2 years ago,2022-09-10 12:51:09.448711,,,,0,653,86,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHMGQySGxBRRAB,5,,2 years ago,2022-09-10 12:51:09.467835,,,,0,6,6,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHMGR5UThnRRAB,2,"Lacking professional behaviour and there is a huge difference between their quote and reality. Moreover, popular models are not on display.",2 years ago,2022-09-10 12:51:09.482880,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:09.482880,0,469,185,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHa2JXTllBEAE,5,,2 years ago,2022-09-10 12:51:09.504096,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHbnQyRkxREAE,4,,2 years ago,2022-09-10 12:51:10.267183,,,,0,533,2019,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHN3NLQVZ3EAE,4,Supper,2 years ago,2022-09-10 12:51:10.267183,"Thank you for your valuable feedback, we appreciate your business with us.",2 years ago,2022-09-10 12:51:10.267183,0,434,224,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHbHZmSm9nRRAB,5,,2 years ago,2022-09-10 12:51:10.277230,,,,0,,,,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHeHBtV3FnRRAB,5,"Good place to buy home appliances. Responsive staff and great competitive pricing. Prices here are lower when compared to that of the Sarvana store, which is great because Sarvana store gives you great vfm products but here they took a step further. Nice place",2 years ago,2022-09-10 12:51:10.281976,Thank you for your feedback and for taking the time to write about your experience. We are delighted to see that you enjoyed. We look forward to your next Visit.,2 years ago,2022-09-10 12:51:10.281976,0,107,657,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHaHJIcTF3RRAB,5,Thank you Mr Praba I bought LG 1.5 air conditioner in very good price Mr Praba was very helpful and kind answered all my question very politely thank you Vasanth and co,2 years ago,2022-09-10 12:51:10.289016,Thank you for your feedback and for taking the time to write about your experience. We are delighted to see that you enjoyed. We look forward to your next Visit.,2 years ago,2022-09-10 12:51:10.289016,0,19,17,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHbXFuRTZBRRAB,5,,2 years ago,2022-09-10 12:51:10.293676,,,,0,5,5,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHMHJIUjVRRRAB,5,,2 years ago,2022-09-10 12:51:10.303980,,,,0,30,5,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHMHNLejFBRRAB,3,,2 years ago,2022-09-10 12:51:10.305021,,,,0,8,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHNHNlWnZBRRAB,5,Value for Price,2 years ago,2022-09-10 12:51:10.305021,Thank you for your review. Your review encourages us to keep up the standards,2 years ago,2022-09-10 12:51:10.305021,0,73,,True,,
